    ,BMUID   ,temp ,wspd ,wgust ,sealevelpressure ,visibility ,cloudcover ,precip ,dew  ,humidity ,loadFactor
43  ,BLLA-1  ,13.3 ,0.9  ,6.7   ,                 ,           ,           ,0.0    ,6.4  ,63.02    ,0.09191666666666666
44  ,BLLA-1  ,14.7 ,0.2  ,0.9   ,                 ,           ,           ,0.0    ,13.4 ,91.92    ,0.04858333333333333
45  ,BLLA-1  ,8.6  ,1.4  ,7.2   ,                 ,           ,           ,0.0    ,6.9  ,89.25    ,0.17639583333333334
46  ,BLLA-2  ,-1.9 ,0.0  ,0.5   ,                 ,           ,           ,0.0    ,-2.2 ,97.77    ,0.061188405797101456
47  ,BLLA-2  ,13.3 ,0.9  ,6.7   ,                 ,           ,           ,0.0    ,6.4  ,63.02    ,0.17376811594202898
48  ,BLLA-2  ,14.7 ,0.2  ,0.9   ,                 ,           ,           ,0.0    ,13.4 ,91.92    ,0.05504347826086957
49  ,BLLA-2  ,18.5 ,0.4  ,2.7   ,                 ,           ,           ,0.0    ,10.8 ,60.75    ,0.0013043478260869564
50  ,BLLA-2  ,8.6  ,1.4  ,7.2   ,                 ,           ,           ,0.0    ,6.9  ,89.25    ,0.09950724637681159
51  ,BNWKW-1 ,     ,     ,      ,                 ,           ,           ,0.0    ,     ,         ,0.4086222222222223
52  ,BNWKW-1 ,     ,     ,      ,                 ,           ,           ,0.0    ,     ,         ,0.0112
53  ,BNWKW-1 ,     ,     ,      ,                 ,           ,           ,0.0    ,     ,         ,0.40382222222222225
54  ,BNWKW-1 ,     ,     ,      ,                 ,           ,           ,0.0    ,     ,         ,0.004
55  ,BNWKW-1 ,     ,     ,      ,                 ,           ,           ,0.0    ,     ,         ,0.08444444444444445
56  ,BNWKW-1 ,     ,     ,      ,                 ,           ,           ,0.0    ,     ,         ,0.14044444444444446
57  ,BRYBW-1 ,7.2  ,0.0  ,0.9   ,1034.0           ,6.2        ,25.0       ,0.0    ,2.2  ,70.71    ,0.0726536731634183
58  ,BRYBW-1 ,12.3 ,1.9  ,2.8   ,                 ,           ,           ,0.0    ,7.9  ,74.63    ,0.015262368815592203
59  ,BRYBW-1 ,10.2 ,1.5  ,5.3   ,                 ,           ,           ,0.0    ,6.0  ,75.37    ,0.21466266866566716
60  ,BRYBW-1 ,15.2 ,1.6  ,4.5   ,                 ,           ,           ,0.0    ,13.0 ,87.0     ,0.2759220389805097
61  ,BRYBW-1 ,15.7 ,2.0  ,3.4   ,                 ,           ,           ,0.0    ,10.0 ,68.9     ,0.014662668665667166
